Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
US-2017-150567,2017-05-17,2017-05-21,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712.0,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2017,5,17,2,4,1.3742217798856213,0.00011078699583303073
US-2017-150567,2017-05-17,2017-05-21,Standard Class,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712.0,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,2017,5,17,2,4,3.3328471607739223,0.0011738650826423282
CA-2016-157959,2016-02-03,2016-02-04,First Class,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,2016,2,3,2,1,4.926673806915383,0.006028614849804108
CA-2018-105886,2018-12-18,2018-12-23,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Oceanside,New York,11572.0,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2018,12,18,1,5,2.993730270883318,0.0008179154764132366
CA-2017-105963,2017-11-15,2017-11-22,Standard Class,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008.0,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,2017,11,15,2,7,4.609062600703435,0.004370785522206962
CA-2018-121503,2018-07-03,2018-07-06,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,2018,7,3,1,3,5.616392844319611,0.012079316421265519
CA-2018-121503,2018-07-03,2018-07-06,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041.0,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,2018,7,3,1,3,6.393811465378025,0.02635776354450536
CA-2015-103366,2015-01-15,2015-01-17,First Class,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,30076.0,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,2015,1,15,3,2,5.016948656152848,0.006604194816193418
CA-2018-124597,2018-04-30,2018-05-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437.0,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2018,4,30,0,5,1.7241941497322888,0.00018393821796201752
CA-2018-124597,2018-04-30,2018-05-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437.0,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,2018,4,30,0,5,2.8050559123772825,0.0006663122189575103
CA-2018-124597,2018-04-30,2018-05-05,Standard Class,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437.0,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,2018,4,30,0,5,2.561250216375334,0.0005083479856644807
CA-2016-105634,2016-11-08,2016-11-14,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,2016,11,8,1,6,2.5376572151735295,0.0004950076057834699
CA-2016-123673,2016-10-30,2016-11-01,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2016,10,30,6,2,5.706777983635999,0.01322800264121852
US-2018-111423,2018-08-17,2018-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,2018,8,17,4,2,6.79896667190533,0.03955625832558972
US-2018-111423,2018-08-17,2018-08-19,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601.0,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2018,8,17,4,2,6.138944455301168,0.020413431624545522
CA-2016-125178,2016-10-03,2016-10-09,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601.0,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.008,2016,10,3,0,6,2.7730885972814323,0.0006433420284339153
CA-2017-156685,2017-07-08,2017-07-10,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,863.64,2017,7,8,5,2,6.76231323533178,0.03813033957539426
CA-2017-156685,2017-07-08,2017-07-10,Second Class,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,47.616,2017,7,8,5,2,3.883952694833054,0.0020837496680365733
CA-2018-126865,2018-12-05,2018-12-07,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024.0,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,92.94,2018,12,5,2,2,4.542656280598849,0.004085866812827756
CA-2018-102834,2018-03-09,2018-03-13,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110.0,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98,2018,3,9,4,4,5.303205400620812,0.008814192185223134
US-2017-139710,2017-06-09,2017-06-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,2017,6,9,4,6,5.184476550124277,0.007820289710644508
CA-2018-121538,2018-11-28,2018-12-01,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219.0,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2018,11,28,2,3,4.497228564362565,0.0039015752073192213
US-2018-101539,2018-03-16,2018-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105.0,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,2018,3,16,4,2,2.012232791986386,0.00026663090384695915
US-2018-101539,2018-03-16,2018-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105.0,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,2018,3,16,4,2,3.86094021519883,0.0020348938397306195
US-2018-101539,2018-03-16,2018-03-18,Second Class,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105.0,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,2018,3,16,4,2,6.4937175305692145,0.029133799416168435
CA-2017-152121,2017-11-27,2017-11-29,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,85254.0,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992,2017,11,27,0,2,5.609442490726284,0.01199521018519451
CA-2018-161200,2018-08-06,2018-08-10,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,2018,8,6,0,4,4.9886623132858485,0.0064182246198389295
CA-2018-161200,2018-08-06,2018-08-10,Second Class,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,2018,8,6,0,4,2.797281334830153,0.0006606580182132408
CA-2018-101245,2018-11-27,2018-12-03,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,244.55,2018,11,27,1,6,5.503500592485254,0.010783002553755104
CA-2018-101245,2018-11-27,2018-12-03,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109.0,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,2018,11,27,1,6,5.118951437579715,0.007320246332323175
CA-2016-141768,2016-05-25,2016-05-27,Second Class,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109.0,West,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73,2016,5,25,2,2,2.7555697170701863,0.000631061811192455
CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2017,7,8,5,4,3.0429974660211054,0.0008624423072743589
CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,2017,7,8,5,4,3.5406114374448334,0.001459667260887826
CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.736,2017,7,8,5,4,2.275830355685226,0.00036628619196470933
CA-2017-112109,2017-07-08,2017-07-12,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020.0,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,2017,7,8,5,4,6.498101410252518,0.029262079095554047
CA-2018-144064,2018-08-29,2018-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36,2018,8,29,2,3,3.878673025746592,0.0020724412665480345
CA-2018-144064,2018-08-29,2018-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2018,8,29,2,3,3.34779660493504,0.0011925062757210917
CA-2018-144064,2018-08-29,2018-09-01,First Class,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,2018,8,29,2,3,1.4445632692438664,0.00012350894750763714
CA-2017-108581,2017-06-20,2017-06-26,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,95.968,2017,6,20,1,6,4.574381027168211,0.0042196239991843815
CA-2017-108581,2017-06-20,2017-06-26,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007.0,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,2017,6,20,1,6,2.4308023907947995,0.0004383772514541456
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1,2018,9,2,6,4,3.1822118404966093,0.0010007935317357035
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2018,9,2,6,4,2.5289235352047745,0.0004901485270188633
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,2018,9,2,6,4,5.5433241657188805,0.011223676824261609
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,2018,9,2,6,4,2.637627736805664,0.0005537582853918952
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,2018,9,2,6,4,3.3117102151606193,0.001147979444859969
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,2018,9,2,6,4,5.293154059591156,0.008725403564160777
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,2018,9,2,6,4,2.990719731730447,0.00081526506981436
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,2018,9,2,6,4,7.1572758770890825,0.05662885243225163
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,2018,9,2,6,4,1.7783364488959144,0.00019772033227617445
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2018,9,2,6,4,5.476463551931511,0.010493666500044437
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,2018,9,2,6,4,5.129721184372558,0.007400200264722611
CA-2018-157987,2018-09-02,2018-09-06,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,2018,9,2,6,4,2.8970163006148333,0.0007366363407143624
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,2018,9,10,0,5,2.8449093838194073,0.0006959967728649251
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,2018,9,10,0,5,3.5550623063795967,0.001481842329431758
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,2018,9,10,0,5,5.696590004074697,0.013093273639108975
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,2018,9,10,0,5,4.73444252169223,0.004963151397055822
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,2018,9,10,0,5,2.688527534613346,0.0005860048990115574
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,2018,9,10,0,5,3.254242968705492,0.0010803057297019934
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,2018,9,10,0,5,5.660492158557335,0.01262680207770674
CA-2018-110905,2018-09-10,2018-09-15,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807.0,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2018,9,10,0,5,3.2260500286162013,0.0010485008505154774
CA-2018-165841,2018-12-21,2018-12-28,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501.0,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,2018,12,21,4,7,5.645340884956954,0.012435972802587646
CA-2018-165841,2018-12-21,2018-12-28,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501.0,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,2018,12,21,4,7,4.255612709818223,0.003050441301533401
CA-2018-165841,2018-12-21,2018-12-28,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501.0,East,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44,2018,12,21,4,7,5.120625078137745,0.007332614896451264
CA-2018-117485,2018-09-23,2018-09-29,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Tulsa,Oklahoma,74133.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,2018,9,23,6,6,5.6800360809262,0.012877265501300552
CA-2018-140242,2018-05-06,2018-05-11,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,6.408,2018,5,6,6,5,2.0025604973438784,0.00026345041592830756
CA-2018-140242,2018-05-06,2018-05-11,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,2018,5,6,6,5,6.015532574441682,0.01803601690535345
CA-2015-148950,2015-12-14,2015-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,2015,12,14,0,5,1.8089442939821558,0.0002058482458460619
CA-2015-148950,2015-12-14,2015-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2015,12,14,0,5,1.3599503857802886,0.00010831328300741282
CA-2015-148950,2015-12-14,2015-12-19,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,35.016,2015,12,14,0,5,3.5839632841643763,0.0015271642822725431
CA-2015-110408,2015-10-18,2015-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116.0,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,2015,10,18,6,2,5.62390919707302,0.012170932142700012
CA-2015-110408,2015-10-18,2015-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116.0,South,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,2015,10,18,6,2,7.241330466061976,0.06160013174287734
CA-2015-110408,2015-10-18,2015-10-20,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,2015,10,18,6,2,6.304229399927226,0.024093786227745197
CA-2016-109939,2016-05-08,2016-05-12,Standard Class,AA-10375,Allen Armold,Consumer,United States,Salem,Oregon,97301.0,West,OFF-AR-10000127,Office Supplies,Art,Newell 321,5.248,2016,5,8,6,4,1.8322614125373848,0.0002122092216833651
